text	label
Kalau bukan anggota parti, kami akan rujuk kes tersebut kepada peguam sama ada wujud tindakan jahat untuk memalukan atau fitnah	positive
membuat pertimbangan rasional berdasarkan faktor berkenaan dan bukannya isu nasional dibawa pakatan pembangkang.	positive
Kita akan mengambil tindakan tegas dan tidak berkompromi dengan mereka yang membuat laporan palsu seperti ini	positive
i srs rasa @alluskinhq lightbulb serum ni is sooooo underrated the lightweight texture, tengok ni macam tak pakai https://t.co/RYtR4OwYHa	positive
Mahu tidak mahu ahli parti perlu menerimanya demi kelangsungan parti.	positive
@Apihhh87 @Azrulhanif111 @hafizal_hamad tmj cuma menjawab soalan je, dia sendiri tak bukak topik pasal selangor eve https://t.co/FpvXi3zcvT	negative
Ramai lepasan ipg nk smbung master tapi anda kena tahu, ada master pun gred gaji anda tk meningkat. Tapi ilmu anda https://t.co/GuHqL6LCAt	negative
@brelmasukU @KKMPutrajaya Aku kipas kerajaan, kot2 buleh bantuan lebih	negative
Kita tunggu dan lihat adakah penyamun penyamun tanah hutan simpan Raub akan dijatuhkam hukuman atau tidak sepertimana yg mahkamah jatuhkan kpd pesara tentera yg dlikatakan ceroboh tanah kerajaan?.... @MalaysiaMFA @MuhyiddinYassin @NajibRazak @IsmailSabri60 @AGCPutrajaya https://t.co/SpZXwMrLMh	negative
Projek dijalankan kerana muara sungai telah tertutup dan menyebabkan aliran air sungai tidak lancar	negative
Pandan letak kucing pun tak ada masalah mesti menang sebab parlimen ini kerusi kuat PKR.	positive
@adifitri33 Hi Saya ada jual nasi arab Promo harini beli 3 pax FOC 1 pax &amp; dapat FOC 3 side dish lagi Cov https://t.co/EdLQ6buRdl	neutral
Sebaiknya bimbing dan santuni mereka dengan baik	positive
Umno BN telah salah gunakan kuasa mereka sebagai kerajaan untuk menakutkan orang supaya tidak beri ruang kepada kita untuk bertemu dengan rakyat	negative
@Nizamshams3 wow..hebat https://t.co/0gi14zMSub	positive
Kepada calon-calon yang ada niat seum­pa­ma itu lupakanlah sahaja, politik cara ini sudah tidak laku dan ketinggalan zaman.	negative
Waspadai manuver politik yang dilakukan pegawai KPK yang tidak lolos TWK untuk memfitnah pemerintah. Bangsa kuat https://t.co/vEIvOZtQXA	negative
yoww rindu lepak balik pukul 5 pagi https://t.co/15EtLimpRw	neutral
namun tetap punya stamina untuk menjalankan tugas sebagai perdana menteri, hingga mengagumkan ramai orang, baik rakyat Malaysia mahupun asing.	positive
Kita juga mempunyai rekod yang baik dalam pengurusan dengan menggunakan kepakaran tempatan	positive
@akmlhkim82 @wan_naby @SyedSaddiq Betup kata TMJ, JDT lebih besar dr Selangor.	neutral
Jika ada akta, kita dapat beri garis panduan mengelakkan masalah itu daripada berlaku termasuk definisi dan prosedur memproses aduan berkaitan gejala itu	positive
Harga produk ini sejak beberapa tahun terakhir menunjukkan peningkatan ketara	negative
peguamnya sudah diarah mengambil tindakan selanjutnya selepas tempoh yang diberi supaya beliau menarik balik tuduhan jahat itu tidak diendahkan.	negative
Tidak mustahil dalam lima hingga enam bulan ini, vendor-vendor bumiputera Proton pula yang akan ‘mati’, bisnes tutup tak boleh berniaga	negative
DASHBOARD INFOGRAFIK, 20 JUN 2021 Kapasiti Penggunaan Katil di Hospital COVID-19 Statistik Vaksinasi Negeri Sabah Fasa 1 &amp; 2 Sekatan Jalan Raya Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah, 20 Jun 2021 #JaPenSabah #MenangBersama https://t.co/JCi4pijEjl	neutral
Peluang untuk membuat pilihan ini tidak boleh disia-siakan dan dalam konteks pemilihan kepemimpinan bagi menggerakkan sistem demokrasi	positive
Yang terpalit dengan berita benar itu bebas di luar dan khabarnya sibuk nak jadi calon PRU	negative
Siapa mau macam begini di Sabah? Angkat tangan!!!!	positive
Kadang2 aku terfikir, dgn keadaan negara mcm ni, apa yang ramai2 ahli2 politik atau orang dlm kementerian atau oran https://t.co/8Z7cALPSVW	negative
Harapan juga menjanjikan capaian internet meliputi seluruh kawasan termasuk luar bandar	positive
sebab kisah silam aku jadi overthinking , sebenarnye aku taknak pn negative for partner sendiri tak matang kalau ta https://t.co/ph02Ut1dat	negative
Kehadiran mereka, bukan langkah awal buat Malaysia membuka pintu kepada Israel,	positive
Sewajarnya Majlis Raja-Raja Melayu perlu memadamkan pesepsi ini agar rakyat tidak menyalahkan Raja-Raja Melayu atas kerosakan negara akibat dari kerajaan dan tangan pemimpin klaptokrat Umno-BN	positive
Jojo dah ada sampai golden wind wey dekat netflix ayuh tonton dah yare yare yare. https://t.co/ixZhnMNf1P	neutral
tidak akan berjaya mempengaruhi pengundi sehingga berlakunya tsunami Melayu atau Cina	negative
Geely merupakan sebuah syarikat yang mempunyai kepentingan terbesar dalam Daimler.	positive
maka parti boleh diibarat seperti tubuh badan manakala kepalanya	negative
Tak semua twitter spaces bermanfaat.	negative
1927 - 1950an - Khidmat kereta lembu digunakan oleh JPSM utk membawa anak pokok &amp; peralatan menanam bagi penanaman pokok di HS Bkt Lagong (Sekarang FRIM) &amp; HS Kanching Rawang. Kereta Lembu mula diperkenalkan sewaktu zaman Kesultanan Melayu Melaka abad ke-15 oleh saudagar2 India. https://t.co/oLJMvFqMqd	positive
Kita akan sentiasa bergabung antara satu sama lain	positive
@pipiyapong Yg tak guna yg gila kuasa yg asyik ckp rakyat salah yg songlap duit yg tk abis2 psl politik sumbat je skali	negative
Malangnya, ia terlalu dipolitikkan dan juga dilencongkan Parlimen EU baru-baru ini apabila mereka meluluskan draf itu	negative
realiti sebenar ialah impak isu mdb ke atas kedudukan ekonomi negara adalah rendah sekali kerana program rasionalisasi syarikat itu berjalan baik	positive
@hmetromy PKR Selangor gagal	negative
Keadilan memang sukar nak buat. Terutama bila beristeri dua!	negative
Program ini dilaksanakan di setiap parlimen di negeri ini bagi mengurangkan kos sara hidup rakyat dengan mengadakan jualan dengan harga yang lebih murah di pasaran	positive
Semua pihak diseru supaya meneliti terlebih dahulu sejarah pengurusan hal ehwal Islam di negara ini selain melihat sumbangan Jakim kepada seluruh masyarakat Islam	positive
Rakyat Malaysia yang melancong ke luar negara untuk bercuti juga meningkat setiap tahun berdasarkan statistik dikumpulkan	positive
Kuasa Melayu tak akan hilang jika kita pilih orang yang tiada sejarah mencuri duit	positive
Kerajaan tak gagal? Fuck you, ketidaksatuan Between rakyat dan kerajaan? Lancau, dah kene fucked from all angle lag https://t.co/wTeYbLqL0Y	negative
Walaupun tak lancar, tapi yang penting kita nak pendedahan itu ada.	positive
Nape nak kena tampal gambar Dia pulak...Guna duit sendiri ke atau Guna duit kerajaan ...	negative
Orang Melayu tak seperti orang Pakistan dan Arab dia tak tunjuk kecenderungan.	positive
Euuww!!	negative
Difahamkan, mereka akan datang dalam tempoh terdekat untuk meninjau dan mengambil tindakan sewajarnya bagi mengelak kejadian berulang	positive
Ini kerana peranan kami adalah mendengar, 'mengutip' masalah dan diangkat ke peringkat atasan untuk membantu rakyat selain memberi penerangan dan penjelasan dasar dan program kerajaan	positive
Udang masak sambal https://t.co/1ELztrFWFo	neutral
Malahan, saya dimaklumkan CMA ini adalah satu kaedah penurapan jalan baharu yang boleh mengurangkan keretakan, aluran selain kos penyelenggaraan yang menjimatkan untuk jangka masa panjang	positive
Pakatan Harapan bimbang rakyat tidak keluar mengundi	negative
Kami mengalu-alukan pertukaran idea, teknologi baharu dan amalan terbaik antarabangsa demi melindungi hakisan pantai	positive
muat naik gambar alat sulit	negative
Secara peribadi, saya dan @ulyahusamudin yg merupakan ahli dalam Biro Politik PEJUANG tidak pernah tahu menahu apa yg ditulis oleh @DrRaisYatim. Ironinya, artikel oleh P Ramasamy dijadikan rujukan dan kemudian disebarkan merata termasuk ke Sarawak Report?	negative
Disebabkan ada aduan yang diterima berhubung tambang tinggi pada musim perayaan, maka pihak Mavcom sudah melaksanakan kajian mengenai tambang yang dijangka selesai pertengahan 2018.	positive
@XavierNaxa xboleh puaskan hati semua rakyat min , mmg akn ade org xsetuju dgn kerajaan, itulah realiti, so kita jaga kita je	neutral
Maksimumkan pergerakan dan kalau sebelum ini kita buat program seminggu sekali, tapi sekarang kena berubah, buat program setiap hari bersama rakyat	positive
Memang beza sangat dulu dan sekarang, banyak bantuan dihulurkan kepada peneroka	positive
Kami tidak menyentuh mana-mana bahagian kawasan ibadah dalam muzik video tersebut dan saya minta semua pihak yang berkaitan agar tidak salah faham disebabkan oleh laporan berita yang tidak tepat	positive
Penangguhan Bayaran Sewa PPR dan Smart Sewa 1 bulan Penangguhan bayaran sewa kepada Rumah PPR &amp; penyewa Rumah Smart Sewa di Selangor. Seramai 2,632 individu yang menyewa di Rumah PPR &amp; 477 peserta Skim Smart Sewa akan menerima manfaat impak kewangan berjumlah RM900 ribu.	positive
Apa khabar dirimu?	neutral
petanda yg pandemik covid ni lama lg nak pulih dkt Malaysia ni. Wayang politik Malaysia.	negative
Kami akan mengemaskini perkembangan terkini, sebaik saja kerja penyelenggaraan selesai,	positive
"Ustaz Kamalulhysham, NYDP PAS Kawasan Gombak mengingatkan: ""Kalau tidak boleh menjadi vaksin, jangan menjadi toksin. Kalau tidak boleh membina, jangan meruntuh. Kalau tidak boleh menampal, jangan merobek. Kalau tidak boleh menolong, jangan menghalang orang yang cuba menolong."" https://t.co/Zk9Kai0QnB"	positive
Kita juga tidak boleh lupa bahawa sistem demokrasi kita ialah demokrasi yang meletakkan institusi beraja pada suatu tempat yang strategik	positive
Tunggang lagi bang. Minyak murah katanya. Golongan kayangan nie apa ja tak murah. Semua murah. Cukai ja mahai. Ha https://t.co/yeHfnnlJim	negative
Apabila sudah berdaftar nanti ia akan memudahkan pengurusan PDK untuk melatih orang kurang upaya (OKU) di dalam komuniti setempat	positive
Dalam kes ini, saya yakin, jumlah yang bakal mengundi Harapan adalah lebih besar.	positive
*Inspirasi Pagi* Jika sahabatmu berlaku buruk terhadapmu, catat keburukannya di atas pasir agar angin dapat mengha https://t.co/YPblEwjSp3	positive
Australia mempunyai kepakaran bertaraf dunia untuk dikongsi  dalam bidang seperti infrastruktur hijau, tenaga boleh diperbaharui dan analisis data.	positive
KLUSTER PALING RAMAI ! POSITIVE Seramai 70 orang, 2 bas, 2 hospital. Di Masjid Sg.Gau Temerloh Pahang. RT tanda korang risau dengan Malaysia hari ini. https://t.co/cFqR3SBGLr	neutral
Menerusi Jentera BN dan Pusat Daerah Mengundi (PDM) cawangan diwujudkan, pelbagai gerak kerja dirancang dan dilaksanakan.	positive
Dengan menggunakan kodifikasi algoritma rahsia, pengesahan dan pengundian dalam rangkaian disahkan secara terbuka, telus dan berkeyakinan	positive
Pada masa sama tiada seorang pun daripada mereka yang terlibat dengan skandal NFC (National Feedlot Corporation Sdn Bhd) dihadapkan ke muka pengadilan	negative
@lemanzainal Uiks.. Gundah gulana jugak ko angkat aku setaraf dengan ahli politik ni. Tak pasti bangga ke nak kecewa.	negative
Tidak sepatutnya kata-kata kesat keluar daripada mulut bekas pemimpin negara.	negative
Parti yang inginkan kerusi tersebut kena tunjuk (mereka) boleh menang, kemampuan dari segi jentera, calon dan pengundi (di situ) kenal parti tersebut	positive
Calon muda lebih mudah memahami apa yang dikehendaki golongan muda daripada kerajaan. Ini adalah barisan calon terbaik  dan sejajar dengan semangat	positive
Pamer perut kembung dulu ahhh @jnderaI https://t.co/ULVYWJBJQA	neutral
@nainnazmi @ainsufira Dah la kita ni suka drive	positive
Peruntukan bagi pembinaan bangunan sekolah baharu itu nanti akan dimasukkan bersama dalam projek memperbaiki sekolah yang terjejas teruk akibat banjir, baru-baru ini	positive
@qifailins @SaifuddinShafi Sedikit sumbangan daripada saya. Jika cik tinggal di Selangor, emel saya untuk bantuan yang lebih tersusun. azri@mbiselangor.com.my https://t.co/66t17SSB95	positive
Projek pertanian di Bachok memberikan maklum balas sangat baik apabila petani yang kita bantu sudah mampu melahirkan 12 lagi petani di bawahnya.	positive
Jangan mudah terprovokasi dari upaya kelompok yg ingin merusak keutuhan NKRI. Bersatu menjaga Keutuhan NKRI https://t.co/tUQrHyKUgV	negative
Kita bersedia bekerjasama dengan rakan media dalam apa jua tindakan diambil, media adalah pihak yang sentiasa berada di lapangan dan mendengar keluhan rakyat yang boleh dikongsikan dengan SPRM Pahang untuk tindakan lanjut	positive
Siapa di dunia ini yang menjalankan perniagaan dengan memarahi pengguna mereka?	positive
Jadi, kita sediakan peraturan baharu untuk mereka bersara dan hidup dengan selesa.	positive
Apa benda la orang DAP ni punya akal. Orang buat kerja salah tak buat kerja salah. Penguatkuasa selama ni bodoh, ha https://t.co/d8fzCeMafF	negative
Selamat Tengahari https://t.co/HiQT8gbbHr	neutral
Selain kedua-dua negara mempunyai perjanjian kerjasama dalam bidang keselamatan, lawatan itu mampu mengukuhkan lagi hubungan dua hala Malaysia dan Arab Saudi	positive
Bz tweet smpi aku call pun x angkat	negative
@Sinemargh Wuooohh mantab! Jadi teringat deg2annya di momen Senbatsu Uza pekan lalu https://t.co/jAXXuCHZ7x	positive
helo bomba ada org nak terajang saya @wna___	negative
Ini bermakna penyelesaian bukanlah dengan mengambil jalan mudah seperti menukar kerajaan atau perdana menteri	positive
Meminta bantuan Polis Diraja Malaysia (PDRM) untuk memberhentikan ucapan/ ceramah/ syarahan oleh calon/ejen pilihan raya atau parti politik yang tidak mendapat permit daripada pihak Ketua Polis Daerah	negative
Walaupun wujud begitu banyak kebimbangan dalam diri saya, tetapi saya yakin bahawa menyertai Bersatu ini adalah satu perkara yang perlu saya lakukan sekarang.	positive
Sindiket cuba menyembunyikan kayu balak itu daripada dikesan pihak berkuasa dengan cara menimbuskan tanah di atasnya	negative
WKWKWKWKWK tunjukkan sihirmu prof.	neutral
Politik bangsa yg mcm Tun laung2 kan mmg target dia untuk org yg mcm kt Padang Rengas ni. Si Nazri Aziz Bodoh ni ha https://t.co/ndQlNywILy	negative
akan digunakan sebagai program untuk meningkatkan produktiviti perkhidmatan awam	positive
Kalau projek ini berjalan, peneroka Felda tak payah masuk kebun lagi, harga sawit baru RM500 1 tan, murah.	positive
Sekarang saya boleh berkempen untuk calon lain	positive
Ini boleh mendorong berlakunya amalan yang salah dalam kalangan masyarakat,	negative
tetapi akan berbalah sesama sendiri selepas mendapat jawatan diingini.	negative
Untuk bini mahal pun takpe. Tapi untuk dia.. Yang mur mur je dia ambik. Baju keje pun tshirt berapa inggit je haa https://t.co/xur7mBBxq6	positive
harus bertanggungjawab dengan dakwaannya supaya berita palsu yang beliau cipta itu tidak memudaratkan. 	negative
Zaman saya dulu sekolah beratapkan daun nipah, lantai tanah, dinding buluh atau kayu dan bangku kayu panjang.	negative
Sentil Mahfud, Said Didu: Binatang Saja Akan Tinggalkan Tempatnya Jika Merasa Tak Sesuai https://t.co/5PW8V9XaEb https://t.co/REh3UpwtxE	negative
BHkolumnis Jika dipanjangkan konsep EEZ ini, pesawat PLAAF berkenaan berada dalam ruang udara EEZ kita, iaitu berhampiran Beting Patinggi Ali, Sarawak. Sudah semestinya kebenaran perlu dimohon oleh Beijing https://t.co/sNJKVQRJR3	neutral
menang kes saman ke atas Daily Mirror, sebuah akhbar tempatan di London berhubung kes laporan palsu	positive
Jika Amini sendiri berhujah atas jalur rasis, mana nak betul-betul integrasi dalam kepelbagaian	negative
Itu yang kita harapkan apabila ramai dapat manfaat.	positive
@RinaMohdHarun @MuhyiddinYassin nak tanya #Sabah sebagai Wilayah berapa keluarga Wanita Tunggal dapat? 10K bakul ini untuk seluruh #Malaysia ker? tak cukup ni @anwaribrahim @madiustangau @hannahyeoh @SyedSaddiq @GobindSinghDeo @FelixJSaang @EwonBenedick https://t.co/nDNsc0nbts	negative
Alasannya ialah Pulau Pinang hanya alami monsun pada 2013.	negative
Masuk tempat UMNO pun ada nama Bersatu	neutral
Kami hantar barangan ke sana dengan kontena dan ia habis dengan begitu cepat sekali	positive
@sheilaibrahim Dia sorang je betul. Haha. Eh yeke? Innalilahiwainnailaihirajiun.	negative
kalangan penyokong bawahannya keliru dan sukar menerima hakikat	negative
Projek ini bertujuan untuk memanfaatkan kawasan pesisir pantai sepanjang 45.38 km, 250,000 orang yang tinggal di sepanjang pantai dan juga melindungi  kerosakan harta benda awam sehingga RM75 juta	positive
@epiFX Tggu DAP buat hal, bangun dari kubur semua tu	negative
Tetapi ini juga untuk semua negeri di Malaysia, bukan sahaja di Sabah	positive
Saya berjuang semasa saya jadi penyelaras lagi.	positive
@latterv_ @Azfarovski Yes maquia memang hati batu kalau tak menangis	negative
Masih ramai orang muda berkaliber dalam PH dan Dr Mahathir perlu memberi laluan kepada mereka	positive
